Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-10-13,01:00:00,93.288,93.3332,92.8701,92.8955,0,0
2014-10-13,02:00:00,92.8882,93.1767,92.8646,93.1356,0,0
2014-10-13,03:00:00,93.1364,93.2237,92.8819,93.2143,0,0
2014-10-13,04:00:00,93.2126,93.5439,93.1621,93.5164,0,0
2014-10-13,05:00:00,93.5084,93.6728,93.4402,93.5322,0,0
2014-10-13,06:00:00,93.5263,93.6044,93.4501,93.5734,0,0
2014-10-13,07:00:00,93.5699,93.6523,93.5637,93.6209,0,0
2014-10-13,08:00:00,93.6193,93.673,93.5774,93.6336,0,0
2014-10-13,09:00:00,93.6385,93.6809,93.5421,93.5777,0,0
2014-10-13,10:00:00,93.5788,93.6572,93.5159,93.6472,0,0
2014-10-13,11:00:00,93.6427,93.8802,93.6068,93.8684,0,0
2014-10-13,12:00:00,93.8675,93.8857,93.7627,93.8717,0,0
2014-10-13,13:00:00,93.8812,94.0445,93.8452,93.995,0,0
2014-10-13,14:00:00,93.9968,94.0703,93.8842,93.8915,0,0
2014-10-13,15:00:00,93.8994,94.0597,93.8375,94.0525,0,0
2014-10-13,16:00:00,94.0508,94.2979,93.9977,94.1799,0,0
2014-10-13,17:00:00,94.1854,94.2258,93.8693,93.9433,0,0
2014-10-13,18:00:00,93.9585,94.1324,93.8781,94.0556,0,0
2014-10-13,19:00:00,94.0556,94.1735,93.9949,94.0816,0,0
2014-10-13,20:00:00,94.0789,94.1378,94.0279,94.054,0,0
2014-10-13,21:00:00,94.0548,94.1035,93.9851,94.0024,0,0
2014-10-13,22:00:00,94.004,94.0498,93.7343,93.7371,0,0
2014-10-13,23:00:00,93.7338,93.8346,93.6477,93.6913,0,0
2014-10-13,23:59:00,93.6821,93.7382,93.5932,93.6884,0,0
2014-10-14,01:00:00,93.6858,93.766,93.6483,93.6768,0,0
2014-10-14,02:00:00,93.6818,93.7465,93.632,93.7057,0,0
2014-10-14,03:00:00,93.7031,93.7726,93.5796,93.6667,0,0
2014-10-14,04:00:00,93.6659,94.2024,93.6435,94.1592,0,0
2014-10-14,05:00:00,94.161,94.5009,94.136,94.402,0,0
2014-10-14,06:00:00,94.402,94.4653,94.2296,94.2781,0,0
2014-10-14,07:00:00,94.2791,94.3012,94.2063,94.2377,0,0
2014-10-14,08:00:00,94.2403,94.281,94.0591,94.1645,0,0
