Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-10-13,01:00:00,0.86797,0.86817,0.86564,0.86571,0,0
2014-10-13,02:00:00,0.8657,0.86815,0.8652,0.86771,0,0
2014-10-13,03:00:00,0.86771,0.86933,0.86519,0.86917,0,0
2014-10-13,04:00:00,0.86918,0.8731,0.86894,0.87267,0,0
2014-10-13,05:00:00,0.87264,0.87488,0.87179,0.87305,0,0
2014-10-13,06:00:00,0.87305,0.8736,0.8719,0.87329,0,0
2014-10-13,07:00:00,0.87329,0.87435,0.87287,0.87349,0,0
2014-10-13,08:00:00,0.87348,0.87407,0.87275,0.87335,0,0
2014-10-13,09:00:00,0.87336,0.87411,0.87114,0.87163,0,0
2014-10-13,10:00:00,0.87165,0.87263,0.87093,0.87254,0,0
2014-10-13,11:00:00,0.87254,0.87371,0.87235,0.87309,0,0
2014-10-13,12:00:00,0.87308,0.87467,0.87268,0.87449,0,0
2014-10-13,13:00:00,0.87449,0.87638,0.87413,0.8755,0,0
2014-10-13,14:00:00,0.8755,0.87679,0.87547,0.87553,0,0
2014-10-13,15:00:00,0.87552,0.87683,0.87536,0.87667,0,0
2014-10-13,16:00:00,0.8767,0.87863,0.87628,0.8778,0,0
2014-10-13,17:00:00,0.8778,0.87791,0.875,0.87524,0,0
2014-10-13,18:00:00,0.87531,0.87686,0.87438,0.87598,0,0
2014-10-13,19:00:00,0.87607,0.87639,0.87533,0.8755,0,0
2014-10-13,20:00:00,0.87552,0.87658,0.87533,0.87623,0,0
2014-10-13,21:00:00,0.87623,0.87656,0.87578,0.87595,0,0
2014-10-13,22:00:00,0.87596,0.87726,0.8753,0.8753,0,0
2014-10-13,23:00:00,0.8753,0.87755,0.8752,0.87699,0,0
2014-10-13,23:59:00,0.87699,0.87731,0.87556,0.87576,0,0
2014-10-14,01:00:00,0.87576,0.8763,0.87533,0.87559,0,0
2014-10-14,02:00:00,0.87559,0.87626,0.87468,0.8753,0,0
2014-10-14,03:00:00,0.8753,0.87531,0.8736,0.87477,0,0
2014-10-14,04:00:00,0.87477,0.87874,0.87434,0.87831,0,0
2014-10-14,05:00:00,0.87825,0.88114,0.87795,0.88032,0,0
2014-10-14,06:00:00,0.88031,0.88105,0.87931,0.87934,0,0
2014-10-14,07:00:00,0.87933,0.87982,0.87871,0.87948,0,0
2014-10-14,08:00:00,0.87948,0.87996,0.87832,0.87843,0,0
2014-10-14,09:00:00,0.87843,0.87904,0.87718,0.87762,0,0
2014-10-14,10:00:00,0.87762,0.8778,0.87528,0.87564,0,0
2014-10-14,11:00:00,0.87564,0.87573,0.87375,0.87481,0,0
2014-10-14,12:00:00,0.87481,0.87518,0.87177,0.87292,0,0
2014-10-14,13:00:00,0.87287,0.87424,0.872,0.87386,0,0
2014-10-14,14:00:00,0.87388,0.8739,0.87228,0.8735,0,0
2014-10-14,15:00:00,0.87351,0.87536,0.87314,0.87475,0,0
2014-10-14,16:00:00,0.87484,0.87504,0.87225,0.87255,0,0
2014-10-14,17:00:00,0.87256,0.87329,0.87209,0.87264,0,0
2014-10-14,18:00:00,0.87263,0.87305,0.87194,0.87251,0,0
2014-10-14,19:00:00,0.87254,0.87315,0.87227,0.87284,0,0
2014-10-14,20:00:00,0.87284,0.87296,0.87242,0.87257,0,0
2014-10-14,21:00:00,0.87256,0.87268,0.87026,0.8708,0,0
2014-10-14,22:00:00,0.8708,0.87105,0.86937,0.87052,0,0
2014-10-14,23:00:00,0.87053,0.87148,0.87052,0.87128,0,0
2014-10-14,23:59:00,0.87128,0.87196,0.87092,0.87186,0,0
2014-10-15,01:00:00,0.87186,0.87186,0.87068,0.87088,0,0
2014-10-15,02:00:00,0.87088,0.8711,0.86923,0.87089,0,0
2014-10-15,03:00:00,0.87088,0.87093,0.86843,0.86853,0,0
2014-10-15,04:00:00,0.86853,0.8713,0.86753,0.87063,0,0
2014-10-15,05:00:00,0.87066,0.87102,0.86981,0.87071,0,0
