Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-10-13,01:00:00,0.79188,0.79201,0.79071,0.79078,0,0
2014-10-13,02:00:00,0.79077,0.79136,0.79073,0.79117,0,0
2014-10-13,03:00:00,0.79118,0.79153,0.79066,0.7908,0,0
2014-10-13,04:00:00,0.7908,0.7908,0.78816,0.78819,0,0
2014-10-13,05:00:00,0.78825,0.78875,0.78759,0.78793,0,0
2014-10-13,06:00:00,0.78787,0.78844,0.78774,0.78791,0,0
2014-10-13,07:00:00,0.78791,0.78876,0.7878,0.78849,0,0
2014-10-13,08:00:00,0.78849,0.78904,0.78826,0.78879,0,0
2014-10-13,09:00:00,0.78879,0.78996,0.78825,0.78983,0,0
2014-10-13,10:00:00,0.7899,0.7905,0.7892,0.7892,0,0
2014-10-13,11:00:00,0.78925,0.78958,0.78853,0.78898,0,0
2014-10-13,12:00:00,0.78896,0.78943,0.78861,0.78864,0,0
2014-10-13,13:00:00,0.78864,0.78888,0.78776,0.78824,0,0
2014-10-13,14:00:00,0.78829,0.7883,0.78779,0.78815,0,0
2014-10-13,15:00:00,0.78818,0.78894,0.78812,0.78852,0,0
2014-10-13,16:00:00,0.78851,0.78861,0.78754,0.78835,0,0
2014-10-13,17:00:00,0.78832,0.78869,0.78773,0.78864,0,0
2014-10-13,18:00:00,0.78864,0.78928,0.78783,0.7883,0,0
2014-10-13,19:00:00,0.78836,0.78958,0.78836,0.78952,0,0
2014-10-13,20:00:00,0.78953,0.78958,0.78874,0.78882,0,0
2014-10-13,21:00:00,0.78884,0.78905,0.78858,0.78866,0,0
2014-10-13,22:00:00,0.78867,0.78882,0.78787,0.78808,0,0
2014-10-13,23:00:00,0.7881,0.78811,0.78369,0.78422,0,0
2014-10-13,23:59:00,0.78428,0.78493,0.78322,0.78486,0,0
2014-10-14,01:00:00,0.78486,0.78527,0.78475,0.78522,0,0
2014-10-14,02:00:00,0.78523,0.7861,0.78442,0.78607,0,0
2014-10-14,03:00:00,0.78606,0.78653,0.78597,0.7861,0,0
2014-10-14,04:00:00,0.78609,0.7863,0.78548,0.78565,0,0
2014-10-14,05:00:00,0.78564,0.78606,0.78557,0.78578,0,0
2014-10-14,06:00:00,0.78578,0.78628,0.78577,0.78614,0,0
2014-10-14,07:00:00,0.7861,0.78639,0.78601,0.78606,0,0
2014-10-14,08:00:00,0.78606,0.78671,0.78569,0.78662,0,0
2014-10-14,09:00:00,0.78664,0.78709,0.78606,0.78706,0,0
2014-10-14,10:00:00,0.78705,0.78803,0.78699,0.78743,0,0
2014-10-14,11:00:00,0.78743,0.7887,0.78708,0.78861,0,0
2014-10-14,12:00:00,0.78861,0.79111,0.78851,0.79064,0,0
2014-10-14,13:00:00,0.79071,0.79079,0.78988,0.79035,0,0
2014-10-14,14:00:00,0.79031,0.79058,0.78956,0.79051,0,0
2014-10-14,15:00:00,0.79052,0.79081,0.79,0.79038,0,0
2014-10-14,16:00:00,0.79038,0.79081,0.79005,0.79008,0,0
2014-10-14,17:00:00,0.79007,0.79018,0.78873,0.78951,0,0
2014-10-14,18:00:00,0.7895,0.79006,0.78889,0.78992,0,0
2014-10-14,19:00:00,0.78991,0.79018,0.78938,0.78985,0,0
2014-10-14,20:00:00,0.78989,0.79026,0.7896,0.79013,0,0
2014-10-14,21:00:00,0.79012,0.79112,0.79012,0.7906,0,0
2014-10-14,22:00:00,0.79066,0.79101,0.79,0.79023,0,0
2014-10-14,23:00:00,0.7903,0.79053,0.7897,0.79011,0,0
2014-10-14,23:59:00,0.7901,0.79048,0.78992,0.79001,0,0
2014-10-15,01:00:00,0.79005,0.79102,0.79005,0.79083,0,0
2014-10-15,02:00:00,0.79084,0.7917,0.79081,0.79107,0,0
2014-10-15,03:00:00,0.79105,0.79144,0.79066,0.79133,0,0
2014-10-15,04:00:00,0.79136,0.79211,0.79116,0.79127,0,0
2014-10-15,05:00:00,0.79129,0.79152,0.79108,0.79108,0,0
2014-10-15,06:00:00,0.79105,0.79128,0.79065,0.79096,0,0
2014-10-15,07:00:00,0.79098,0.79134,0.79076,0.79115,0,0
2014-10-15,08:00:00,0.79114,0.79135,0.79077,0.7911,0,0
2014-10-15,09:00:00,0.79119,0.79119,0.78994,0.7904,0,0
2014-10-15,10:00:00,0.79036,0.79115,0.78981,0.79081,0,0
2014-10-15,11:00:00,0.79078,0.79093,0.78935,0.79035,0,0
2014-10-15,12:00:00,0.79036,0.79103,0.79026,0.79085,0,0
2014-10-15,13:00:00,0.79081,0.79129,0.7907,0.791,0,0
2014-10-15,14:00:00,0.79103,0.79111,0.78892,0.7892,0,0
2014-10-15,15:00:00,0.78926,0.78961,0.78399,0.78473,0,0
2014-10-15,16:00:00,0.78476,0.7851,0.77612,0.78304,0,0
2014-10-15,17:00:00,0.78276,0.78472,0.7821,0.78377,0,0
2014-10-15,18:00:00,0.78376,0.78422,0.78148,0.7826,0,0
2014-10-15,19:00:00,0.78258,0.7826,0.78046,0.78196,0,0
2014-10-15,20:00:00,0.78187,0.78305,0.78135,0.78236,0,0
2014-10-15,21:00:00,0.7823,0.78299,0.78173,0.78274,0,0
2014-10-15,22:00:00,0.78277,0.78295,0.78032,0.78079,0,0
2014-10-15,23:00:00,0.78098,0.78123,0.77862,0.77903,0,0
2014-10-15,23:59:00,0.7791,0.78037,0.7791,0.78035,0,0
2014-10-16,01:00:00,0.78032,0.78066,0.77958,0.77978,0,0
2014-10-16,02:00:00,0.77981,0.78053,0.77966,0.78006,0,0
2014-10-16,03:00:00,0.78006,0.78048,0.77859,0.77885,0,0
2014-10-16,04:00:00,0.77884,0.77947,0.7786,0.77939,0,0
2014-10-16,05:00:00,0.77939,0.77976,0.77923,0.7797,0,0
2014-10-16,06:00:00,0.77972,0.78024,0.77943,0.78012,0,0
2014-10-16,07:00:00,0.7801,0.78046,0.7798,0.77996,0,0
2014-10-16,08:00:00,0.77993,0.78046,0.77987,0.78041,0,0
2014-10-16,09:00:00,0.78041,0.78215,0.78016,0.78168,0,0
2014-10-16,10:00:00,0.78162,0.7829,0.78102,0.78168,0,0
2014-10-16,11:00:00,0.78165,0.78215,0.77989,0.78141,0,0
2014-10-16,12:00:00,0.78145,0.78422,0.78032,0.78422,0,0
2014-10-16,13:00:00,0.78426,0.78705,0.78421,0.78471,0,0
2014-10-16,14:00:00,0.78478,0.78517,0.78335,0.78487,0,0
2014-10-16,15:00:00,0.7849,0.78523,0.78277,0.78438,0,0
2014-10-16,16:00:00,0.78442,0.78516,0.7834,0.78462,0,0
2014-10-16,17:00:00,0.78457,0.78533,0.7815,0.78246,0,0
2014-10-16,18:00:00,0.78247,0.78266,0.78046,0.78068,0,0
2014-10-16,19:00:00,0.78067,0.78105,0.77956,0.7797,0,0
2014-10-16,20:00:00,0.77973,0.78073,0.77886,0.78071,0,0
2014-10-16,21:00:00,0.78076,0.78176,0.78071,0.78135,0,0
2014-10-16,22:00:00,0.78127,0.78197,0.78096,0.78096,0,0
2014-10-16,23:00:00,0.78098,0.78128,0.78065,0.7808,0,0
2014-10-16,23:59:00,0.78094,0.7814,0.78073,0.78105,0,0
2014-10-17,01:00:00,0.78105,0.78168,0.7808,0.78082,0,0
2014-10-17,02:00:00,0.78079,0.78111,0.78039,0.78099,0,0
2014-10-17,03:00:00,0.78098,0.78132,0.7806,0.78075,0,0
2014-10-17,04:00:00,0.78076,0.78101,0.78035,0.781,0,0
2014-10-17,05:00:00,0.78104,0.78127,0.7808,0.78123,0,0
2014-10-17,06:00:00,0.78123,0.78164,0.78114,0.78151,0,0
2014-10-17,07:00:00,0.78151,0.78163,0.78128,0.78137,0,0
2014-10-17,08:00:00,0.78138,0.78145,0.78069,0.78086,0,0
2014-10-17,09:00:00,0.78086,0.78245,0.78081,0.78191,0,0
2014-10-17,10:00:00,0.78192,0.7823,0.78144,0.78214,0,0
2014-10-17,11:00:00,0.78214,0.78231,0.77919,0.77927,0,0
2014-10-17,12:00:00,0.77928,0.78102,0.77916,0.78059,0,0
2014-10-17,13:00:00,0.78059,0.78126,0.77971,0.78041,0,0
2014-10-17,14:00:00,0.78045,0.78049,0.7792,0.7792,0,0
2014-10-17,15:00:00,0.77921,0.78209,0.7791,0.78122,0,0
2014-10-17,16:00:00,0.78112,0.78405,0.78103,0.78385,0,0
2014-10-17,17:00:00,0.7838,0.78392,0.78255,0.78333,0,0
2014-10-17,18:00:00,0.78331,0.7847,0.78313,0.78405,0,0
2014-10-17,19:00:00,0.78407,0.7841,0.78276,0.78304,0,0
2014-10-17,20:00:00,0.78301,0.78305,0.78255,0.78272,0,0
2014-10-17,21:00:00,0.78274,0.78353,0.78266,0.78293,0,0
2014-10-17,22:00:00,0.78298,0.7839,0.78282,0.78372,0,0
2014-10-17,23:00:00,0.78372,0.78372,0.78372,0.78372,0,0
2014-10-20,01:00:00,0.78394,0.78516,0.78394,0.78476,0,0
2014-10-20,02:00:00,0.78487,0.78507,0.78425,0.78449,0,0
2014-10-20,03:00:00,0.78448,0.78448,0.78383,0.78419,0,0
2014-10-20,04:00:00,0.7842,0.78436,0.78315,0.78355,0,0
2014-10-20,05:00:00,0.78361,0.78361,0.78317,0.78336,0,0
2014-10-20,06:00:00,0.78334,0.78402,0.78329,0.78381,0,0
2014-10-20,07:00:00,0.78382,0.78423,0.78382,0.78396,0,0
2014-10-20,08:00:00,0.78404,0.7841,0.78374,0.78405,0,0
2014-10-20,09:00:00,0.78402,0.78547,0.78383,0.78526,0,0
2014-10-20,10:00:00,0.78527,0.78527,0.78284,0.78317,0,0
2014-10-20,11:00:00,0.78323,0.78402,0.78261,0.78394,0,0
2014-10-20,12:00:00,0.78396,0.78419,0.78296,0.78313,0,0
2014-10-20,13:00:00,0.78313,0.78341,0.78278,0.78301,0,0
2014-10-20,14:00:00,0.78313,0.78317,0.78195,0.78317,0,0
2014-10-20,15:00:00,0.78317,0.78327,0.78224,0.78326,0,0
2014-10-20,16:00:00,0.78326,0.78398,0.78301,0.78326,0,0
2014-10-20,17:00:00,0.78321,0.78354,0.78228,0.78245,0,0
2014-10-20,18:00:00,0.78247,0.78279,0.78203,0.78232,0,0
2014-10-20,19:00:00,0.78235,0.78255,0.78137,0.78156,0,0
2014-10-20,20:00:00,0.78158,0.78176,0.78093,0.78152,0,0
2014-10-20,21:00:00,0.78153,0.78174,0.78061,0.7808,0,0
2014-10-20,22:00:00,0.78079,0.78134,0.78026,0.78096,0,0
2014-10-20,23:00:00,0.781,0.78141,0.78082,0.78125,0,0
2014-10-20,23:59:00,0.78125,0.78171,0.78121,0.78162,0,0
2014-10-21,01:00:00,0.78162,0.78175,0.78126,0.78167,0,0
2014-10-21,02:00:00,0.78168,0.78196,0.78156,0.78163,0,0
2014-10-21,03:00:00,0.78162,0.7818,0.7812,0.78172,0,0
2014-10-21,04:00:00,0.78172,0.78187,0.78152,0.78171,0,0
2014-10-21,05:00:00,0.78168,0.78177,0.78099,0.78126,0,0
2014-10-21,06:00:00,0.78124,0.78138,0.78054,0.78066,0,0
2014-10-21,07:00:00,0.78066,0.78073,0.77982,0.77998,0,0
2014-10-21,08:00:00,0.77986,0.78024,0.77979,0.78011,0,0
2014-10-21,09:00:00,0.78011,0.7806,0.77903,0.78029,0,0
2014-10-21,10:00:00,0.7803,0.78031,0.77888,0.77954,0,0
2014-10-21,11:00:00,0.7796,0.78079,0.7795,0.78059,0,0
2014-10-21,12:00:00,0.78058,0.78363,0.78028,0.7835,0,0
2014-10-21,13:00:00,0.78351,0.78408,0.78312,0.784,0,0
2014-10-21,14:00:00,0.78395,0.78458,0.78226,0.78237,0,0
2014-10-21,15:00:00,0.78245,0.78431,0.78243,0.78399,0,0
2014-10-21,16:00:00,0.784,0.78531,0.78365,0.78494,0,0
2014-10-21,17:00:00,0.78498,0.7864,0.78498,0.7856,0,0
2014-10-21,18:00:00,0.7856,0.78634,0.78548,0.78592,0,0
2014-10-21,19:00:00,0.7859,0.78597,0.78526,0.7854,0,0
2014-10-21,20:00:00,0.7854,0.78564,0.78479,0.78516,0,0
2014-10-21,21:00:00,0.78517,0.78611,0.78515,0.78579,0,0
2014-10-21,22:00:00,0.78585,0.7865,0.78571,0.7865,0,0
2014-10-21,23:00:00,0.78651,0.78655,0.78619,0.78647,0,0
2014-10-21,23:59:00,0.78647,0.78674,0.78624,0.78671,0,0
2014-10-22,01:00:00,0.78666,0.787,0.78651,0.78676,0,0
2014-10-22,02:00:00,0.78674,0.78683,0.78652,0.78658,0,0
2014-10-22,03:00:00,0.78661,0.78682,0.78638,0.78665,0,0
