Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-10-13,01:00:00,1.53705,1.53816,1.53687,1.53721,0,0
2014-10-13,02:00:00,1.53721,1.53897,1.53681,1.53868,0,0
2014-10-13,03:00:00,1.53863,1.53901,1.53796,1.53858,0,0
2014-10-13,04:00:00,1.53858,1.53866,1.53578,1.53595,0,0
2014-10-13,05:00:00,1.53593,1.53638,1.53451,1.535,0,0
2014-10-13,06:00:00,1.53502,1.53577,1.53471,1.53507,0,0
2014-10-13,07:00:00,1.53512,1.53618,1.53504,1.53579,0,0
2014-10-13,08:00:00,1.53579,1.53638,1.53502,1.53535,0,0
2014-10-13,09:00:00,1.53539,1.53629,1.53436,1.53476,0,0
2014-10-13,10:00:00,1.53496,1.53597,1.53382,1.53416,0,0
2014-10-13,11:00:00,1.53418,1.53503,1.53273,1.53376,0,0
2014-10-13,12:00:00,1.53359,1.53474,1.53312,1.53366,0,0
2014-10-13,13:00:00,1.53366,1.53422,1.53284,1.53314,0,0
2014-10-13,14:00:00,1.53324,1.53347,1.53181,1.53187,0,0
2014-10-13,15:00:00,1.53188,1.53253,1.53099,1.53164,0,0
2014-10-13,16:00:00,1.53164,1.53183,1.53066,1.53132,0,0
2014-10-13,17:00:00,1.5312,1.53187,1.52857,1.52922,0,0
2014-10-13,18:00:00,1.52922,1.53035,1.52906,1.52973,0,0
2014-10-13,19:00:00,1.52972,1.53149,1.52967,1.5314,0,0
2014-10-13,20:00:00,1.53139,1.532,1.53061,1.53162,0,0
2014-10-13,21:00:00,1.53166,1.53227,1.53094,1.53127,0,0
2014-10-13,22:00:00,1.53123,1.53136,1.53019,1.53052,0,0
2014-10-13,23:00:00,1.53055,1.53059,1.52369,1.52451,0,0
2014-10-13,23:59:00,1.52468,1.52498,1.52342,1.52483,0,0
2014-10-14,01:00:00,1.52483,1.52566,1.52456,1.52515,0,0
2014-10-14,02:00:00,1.52504,1.52611,1.52443,1.52597,0,0
2014-10-14,03:00:00,1.52597,1.52686,1.52597,1.52637,0,0
2014-10-14,04:00:00,1.5264,1.52665,1.52595,1.52625,0,0
2014-10-14,05:00:00,1.52625,1.52675,1.52612,1.52614,0,0
2014-10-14,06:00:00,1.52612,1.52681,1.52612,1.52679,0,0
2014-10-14,07:00:00,1.52678,1.52728,1.52667,1.52698,0,0
2014-10-14,08:00:00,1.52698,1.52795,1.52679,1.52795,0,0
2014-10-14,09:00:00,1.52791,1.52798,1.52567,1.52701,0,0
2014-10-14,10:00:00,1.52697,1.52895,1.5264,1.52661,0,0
2014-10-14,11:00:00,1.52661,1.52661,1.51759,1.51989,0,0
2014-10-14,12:00:00,1.51969,1.52444,1.51957,1.52338,0,0
2014-10-14,13:00:00,1.5235,1.52403,1.5222,1.52269,0,0
2014-10-14,14:00:00,1.5224,1.52248,1.51895,1.51973,0,0
2014-10-14,15:00:00,1.51975,1.52134,1.51912,1.5204,0,0
2014-10-14,16:00:00,1.52038,1.52084,1.51841,1.51841,0,0
2014-10-14,17:00:00,1.51837,1.51949,1.51715,1.51721,0,0
2014-10-14,18:00:00,1.51726,1.5196,1.51662,1.51911,0,0
2014-10-14,19:00:00,1.51907,1.51937,1.51776,1.51807,0,0
2014-10-14,20:00:00,1.5182,1.51883,1.51785,1.51828,0,0
2014-10-14,21:00:00,1.51833,1.51888,1.51779,1.51782,0,0
2014-10-14,22:00:00,1.51782,1.51822,1.51683,1.51699,0,0
2014-10-14,23:00:00,1.51706,1.51784,1.51648,1.51659,0,0
2014-10-14,23:59:00,1.51655,1.51739,1.51635,1.51692,0,0
2014-10-15,01:00:00,1.51692,1.5177,1.51666,1.51701,0,0
2014-10-15,02:00:00,1.51704,1.51794,1.51687,1.51715,0,0
2014-10-15,03:00:00,1.51715,1.51806,1.5166,1.51687,0,0
