Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-10-13,01:00:00,0.97209,0.97252,0.96904,0.96914,0,0
2014-10-13,02:00:00,0.96907,0.97121,0.96843,0.97068,0,0
2014-10-13,03:00:00,0.97068,0.97284,0.96896,0.97266,0,0
2014-10-13,04:00:00,0.97264,0.97771,0.97237,0.97741,0,0
2014-10-13,05:00:00,0.9773,0.97922,0.97653,0.97788,0,0
2014-10-13,06:00:00,0.97785,0.97825,0.9767,0.97768,0,0
2014-10-13,07:00:00,0.97767,0.97878,0.97766,0.9782,0,0
2014-10-13,08:00:00,0.97818,0.97859,0.97777,0.97805,0,0
2014-10-13,09:00:00,0.97809,0.97857,0.97592,0.97708,0,0
2014-10-13,10:00:00,0.97715,0.97839,0.97669,0.97839,0,0
2014-10-13,11:00:00,0.9783,0.97886,0.97758,0.97813,0,0
2014-10-13,12:00:00,0.97805,0.97975,0.9778,0.97954,0,0
2014-10-13,13:00:00,0.97956,0.98106,0.97929,0.98062,0,0
2014-10-13,14:00:00,0.98062,0.98153,0.98045,0.98117,0,0
2014-10-13,15:00:00,0.98118,0.98299,0.98113,0.98271,0,0
2014-10-13,16:00:00,0.98257,0.98309,0.98147,0.98276,0,0
2014-10-13,17:00:00,0.98283,0.98311,0.98102,0.98119,0,0
2014-10-13,18:00:00,0.98135,0.98135,0.97991,0.98052,0,0
2014-10-13,19:00:00,0.98052,0.98145,0.98039,0.98099,0,0
2014-10-13,20:00:00,0.98099,0.98177,0.98038,0.98052,0,0
2014-10-13,21:00:00,0.98055,0.98166,0.98053,0.98125,0,0
2014-10-13,22:00:00,0.98127,0.98234,0.98076,0.98076,0,0
2014-10-13,23:00:00,0.98073,0.98215,0.98042,0.98208,0,0
2014-10-13,23:59:00,0.98198,0.98231,0.97977,0.98,0,0
2014-10-14,01:00:00,0.98,0.98066,0.97966,0.98009,0,0
2014-10-14,02:00:00,0.98012,0.98097,0.9796,0.98089,0,0
2014-10-14,03:00:00,0.98089,0.98103,0.97952,0.98038,0,0
2014-10-14,04:00:00,0.98037,0.98385,0.98003,0.98341,0,0
2014-10-14,05:00:00,0.98341,0.98654,0.98309,0.98565,0,0
2014-10-14,06:00:00,0.98565,0.98643,0.98498,0.98543,0,0
2014-10-14,07:00:00,0.98541,0.98588,0.98496,0.98554,0,0
2014-10-14,08:00:00,0.98554,0.98591,0.98433,0.98487,0,0
2014-10-14,09:00:00,0.98475,0.98552,0.98388,0.98523,0,0
2014-10-14,10:00:00,0.98524,0.9857,0.98351,0.98382,0,0
2014-10-14,11:00:00,0.98378,0.98435,0.98265,0.98365,0,0
2014-10-14,12:00:00,0.98368,0.98405,0.98109,0.98179,0,0
2014-10-14,13:00:00,0.9818,0.98331,0.98151,0.98269,0,0
2014-10-14,14:00:00,0.9828,0.98299,0.98123,0.98283,0,0
2014-10-14,15:00:00,0.98283,0.98332,0.98141,0.98187,0,0
2014-10-14,16:00:00,0.98195,0.98219,0.97964,0.98007,0,0
2014-10-14,17:00:00,0.98011,0.98033,0.97913,0.97994,0,0
2014-10-14,18:00:00,0.98012,0.98067,0.97966,0.98032,0,0
2014-10-14,19:00:00,0.98028,0.98221,0.98022,0.98209,0,0
2014-10-14,20:00:00,0.98208,0.98379,0.98192,0.98355,0,0
2014-10-14,21:00:00,0.98355,0.98369,0.98273,0.98316,0,0
2014-10-14,22:00:00,0.98317,0.98418,0.98296,0.98407,0,0
2014-10-14,23:00:00,0.98415,0.98463,0.98372,0.98418,0,0
