Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-10-13,01:00:00,1.27226,1.27297,1.27208,1.27243,0,0
2014-10-13,02:00:00,1.27242,1.27331,1.27217,1.27314,0,0
2014-10-13,03:00:00,1.27312,1.27332,1.27254,1.27294,0,0
2014-10-13,04:00:00,1.27294,1.27294,1.27037,1.2705,0,0
2014-10-13,05:00:00,1.27055,1.27092,1.26946,1.26989,0,0
2014-10-13,06:00:00,1.26988,1.27044,1.26973,1.26992,0,0
2014-10-13,07:00:00,1.26996,1.27083,1.26991,1.27045,0,0
2014-10-13,08:00:00,1.27045,1.27113,1.27021,1.27093,0,0
2014-10-13,09:00:00,1.27095,1.27211,1.27037,1.2707,0,0
2014-10-13,10:00:00,1.27088,1.27133,1.26924,1.2693,0,0
2014-10-13,11:00:00,1.26932,1.27004,1.26806,1.2688,0,0
2014-10-13,12:00:00,1.26871,1.26981,1.26862,1.26897,0,0
2014-10-13,13:00:00,1.26897,1.2697,1.26864,1.26886,0,0
2014-10-13,14:00:00,1.26894,1.26937,1.26844,1.26847,0,0
2014-10-13,15:00:00,1.26852,1.26912,1.26772,1.26821,0,0
2014-10-13,16:00:00,1.26819,1.26834,1.26739,1.26801,0,0
2014-10-13,17:00:00,1.26797,1.2683,1.26595,1.26628,0,0
2014-10-13,18:00:00,1.2663,1.26709,1.26613,1.26653,0,0
2014-10-13,19:00:00,1.26653,1.26808,1.26652,1.26794,0,0
2014-10-13,20:00:00,1.26793,1.2681,1.26728,1.26734,0,0
2014-10-13,21:00:00,1.2674,1.26777,1.26655,1.26678,0,0
2014-10-13,22:00:00,1.26672,1.26698,1.26612,1.26634,0,0
2014-10-13,23:00:00,1.26635,1.26637,1.26067,1.26137,0,0
2014-10-13,23:59:00,1.26149,1.26192,1.26037,1.26153,0,0
2014-10-14,01:00:00,1.26153,1.26211,1.26153,1.26203,0,0
2014-10-14,02:00:00,1.26202,1.26277,1.26126,1.2627,0,0
2014-10-14,03:00:00,1.26269,1.26346,1.26266,1.26301,0,0
2014-10-14,04:00:00,1.263,1.26323,1.26259,1.2629,0,0
2014-10-14,05:00:00,1.26288,1.2632,1.26267,1.26289,0,0
2014-10-14,06:00:00,1.26287,1.26325,1.26285,1.26316,0,0
2014-10-14,07:00:00,1.26314,1.26354,1.26308,1.26329,0,0
2014-10-14,08:00:00,1.26329,1.2641,1.2632,1.26403,0,0
2014-10-14,09:00:00,1.264,1.2641,1.26223,1.26344,0,0
2014-10-14,10:00:00,1.26344,1.2649,1.26311,1.26377,0,0
2014-10-14,11:00:00,1.26377,1.26377,1.25695,1.25896,0,0
2014-10-14,12:00:00,1.2589,1.26225,1.25872,1.26133,0,0
2014-10-14,13:00:00,1.26142,1.26173,1.26019,1.26071,0,0
2014-10-14,14:00:00,1.26048,1.26057,1.25784,1.25819,0,0
2014-10-14,15:00:00,1.25819,1.25966,1.25773,1.25891,0,0
2014-10-14,16:00:00,1.25895,1.25919,1.25749,1.25749,0,0
2014-10-14,17:00:00,1.25745,1.25837,1.25667,1.2567,0,0
2014-10-14,18:00:00,1.25671,1.25857,1.2562,1.2583,0,0
2014-10-14,19:00:00,1.25826,1.25846,1.25726,1.25752,0,0
2014-10-14,20:00:00,1.25759,1.25809,1.25735,1.25759,0,0
2014-10-14,21:00:00,1.25761,1.25827,1.25737,1.25758,0,0
2014-10-14,22:00:00,1.25763,1.25786,1.2567,1.25681,0,0
2014-10-14,23:00:00,1.25688,1.2575,1.25624,1.25654,0,0
2014-10-14,23:59:00,1.2565,1.25693,1.25605,1.25646,0,0
2014-10-15,01:00:00,1.25646,1.25723,1.25632,1.25674,0,0
2014-10-15,02:00:00,1.25676,1.25753,1.25668,1.25696,0,0
2014-10-15,03:00:00,1.25693,1.2577,1.25657,1.2568,0,0
2014-10-15,04:00:00,1.25681,1.258,1.25659,1.2575,0,0
2014-10-15,05:00:00,1.25749,1.25827,1.25748,1.25824,0,0
2014-10-15,06:00:00,1.25817,1.25846,1.25762,1.25819,0,0
2014-10-15,07:00:00,1.25821,1.2583,1.25782,1.25799,0,0
2014-10-15,08:00:00,1.25799,1.25843,1.25763,1.25823,0,0
2014-10-15,09:00:00,1.25833,1.25864,1.25721,1.25806,0,0
2014-10-15,10:00:00,1.25793,1.25831,1.25636,1.25701,0,0
2014-10-15,11:00:00,1.25696,1.25932,1.25529,1.25774,0,0
2014-10-15,12:00:00,1.25783,1.25961,1.2577,1.2596,0,0
2014-10-15,13:00:00,1.25959,1.26005,1.25887,1.25909,0,0
2014-10-15,14:00:00,1.25914,1.25914,1.25649,1.25677,0,0
2014-10-15,15:00:00,1.25684,1.25701,1.25319,1.25456,0,0
2014-10-15,16:00:00,1.25457,1.25457,1.24692,1.25048,0,0
2014-10-15,17:00:00,1.25024,1.25268,1.24867,1.24941,0,0
2014-10-15,18:00:00,1.24944,1.25077,1.24762,1.24904,0,0
2014-10-15,19:00:00,1.24899,1.24899,1.24431,1.24625,0,0
2014-10-15,20:00:00,1.24597,1.24597,1.24274,1.24506,0,0
2014-10-15,21:00:00,1.24485,1.24706,1.24404,1.2468,0,0
2014-10-15,22:00:00,1.24679,1.24804,1.24603,1.24729,0,0
2014-10-15,23:00:00,1.24747,1.24798,1.2456,1.24795,0,0
2014-10-15,23:59:00,1.2479,1.24856,1.24746,1.24856,0,0
2014-10-16,01:00:00,1.24849,1.24931,1.24744,1.24771,0,0
2014-10-16,02:00:00,1.24776,1.2481,1.24686,1.2471,0,0
2014-10-16,03:00:00,1.2471,1.24766,1.24569,1.24596,0,0
2014-10-16,04:00:00,1.24596,1.24706,1.24578,1.24694,0,0
2014-10-16,05:00:00,1.24698,1.24702,1.24595,1.24686,0,0
2014-10-16,06:00:00,1.24689,1.24745,1.24662,1.24688,0,0
2014-10-16,07:00:00,1.24684,1.24703,1.24609,1.2464,0,0
2014-10-16,08:00:00,1.24631,1.24687,1.24603,1.24622,0,0
2014-10-16,09:00:00,1.24622,1.25005,1.2456,1.24977,0,0
2014-10-16,10:00:00,1.24977,1.25061,1.24859,1.25001,0,0
2014-10-16,11:00:00,1.24998,1.25189,1.24816,1.25062,0,0
2014-10-16,12:00:00,1.25062,1.25143,1.24846,1.25143,0,0
2014-10-16,13:00:00,1.25163,1.25821,1.25137,1.25435,0,0
2014-10-16,14:00:00,1.25436,1.25527,1.25282,1.25475,0,0
2014-10-16,15:00:00,1.25484,1.25527,1.2529,1.25481,0,0
2014-10-16,16:00:00,1.25487,1.2572,1.25386,1.25579,0,0
2014-10-16,17:00:00,1.25579,1.2564,1.25315,1.25344,0,0
2014-10-16,18:00:00,1.25346,1.25456,1.25224,1.25398,0,0
2014-10-16,19:00:00,1.25403,1.25411,1.25271,1.25293,0,0
2014-10-16,20:00:00,1.2529,1.25482,1.25254,1.25456,0,0
2014-10-16,21:00:00,1.25468,1.2557,1.25412,1.25482,0,0
2014-10-16,22:00:00,1.25459,1.25698,1.25459,1.25698,0,0
2014-10-16,23:00:00,1.25679,1.25701,1.25566,1.25597,0,0
2014-10-16,23:59:00,1.25616,1.25649,1.25518,1.25534,0,0
2014-10-17,01:00:00,1.2552,1.25642,1.2552,1.25582,0,0
2014-10-17,02:00:00,1.25579,1.25746,1.25579,1.25688,0,0
2014-10-17,03:00:00,1.25692,1.25711,1.25448,1.25498,0,0
2014-10-17,04:00:00,1.255,1.25629,1.2545,1.25621,0,0
2014-10-17,05:00:00,1.2563,1.25672,1.25597,1.25634,0,0
2014-10-17,06:00:00,1.25636,1.25663,1.25593,1.25614,0,0
2014-10-17,07:00:00,1.25614,1.25635,1.25585,1.25624,0,0
2014-10-17,08:00:00,1.25622,1.2563,1.25555,1.25556,0,0
2014-10-17,09:00:00,1.25556,1.25668,1.25405,1.25437,0,0
2014-10-17,10:00:00,1.25438,1.25695,1.25296,1.25687,0,0
2014-10-17,11:00:00,1.25675,1.25734,1.25482,1.25523,0,0
