Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-10-13,01:00:00,1.85102,1.85878,1.8506,1.85856,0,0
2014-10-13,02:00:00,1.85871,1.85924,1.85364,1.85453,0,0
2014-10-13,03:00:00,1.85447,1.85911,1.85164,1.85194,0,0
2014-10-13,04:00:00,1.85197,1.85232,1.84611,1.84696,0,0
2014-10-13,05:00:00,1.84711,1.84826,1.84306,1.84597,0,0
2014-10-13,06:00:00,1.84616,1.84778,1.84511,1.84559,0,0
2014-10-13,07:00:00,1.84567,1.84574,1.84373,1.8446,0,0
2014-10-13,08:00:00,1.84463,1.84578,1.84373,1.845,0,0
2014-10-13,09:00:00,1.84493,1.84873,1.84456,1.84573,0,0
2014-10-13,10:00:00,1.8459,1.84679,1.84306,1.84309,0,0
2014-10-13,11:00:00,1.84319,1.84433,1.84108,1.84195,0,0
2014-10-13,12:00:00,1.84185,1.84279,1.83934,1.84004,0,0
2014-10-13,13:00:00,1.83999,1.84087,1.83741,1.83867,0,0
2014-10-13,14:00:00,1.83867,1.839,1.837,1.83825,0,0
2014-10-13,15:00:00,1.83825,1.83847,1.83419,1.83455,0,0
2014-10-13,16:00:00,1.83455,1.83556,1.83205,1.83255,0,0
2014-10-13,17:00:00,1.83235,1.83586,1.83194,1.83479,0,0
2014-10-13,18:00:00,1.83437,1.83606,1.83258,1.83413,0,0
2014-10-13,19:00:00,1.83413,1.83489,1.83264,1.83433,0,0
2014-10-13,20:00:00,1.83427,1.83465,1.83225,1.83362,0,0
2014-10-13,21:00:00,1.8336,1.83441,1.83288,1.83372,0,0
2014-10-13,22:00:00,1.83357,1.83575,1.83189,1.83575,0,0
2014-10-13,23:00:00,1.83577,1.83708,1.83322,1.8339,0,0
2014-10-13,23:59:00,1.83407,1.83637,1.83315,1.83536,0,0
2014-10-14,01:00:00,1.83536,1.8359,1.83401,1.83569,0,0
2014-10-14,02:00:00,1.83557,1.8371,1.8348,1.8352,0,0
2014-10-14,03:00:00,1.8352,1.83873,1.83514,1.83671,0,0
2014-10-14,04:00:00,1.83673,1.83737,1.82942,1.83017,0,0
2014-10-14,05:00:00,1.83017,1.83049,1.82411,1.82565,0,0
2014-10-14,06:00:00,1.82562,1.82733,1.82444,1.82724,0,0
2014-10-14,07:00:00,1.82726,1.82844,1.82661,1.82736,0,0
2014-10-14,08:00:00,1.82736,1.83019,1.82707,1.82927,0,0
2014-10-14,09:00:00,1.82939,1.83007,1.82797,1.82912,0,0
2014-10-14,10:00:00,1.82915,1.83284,1.82902,1.83277,0,0
2014-10-14,11:00:00,1.83286,1.83472,1.82359,1.82486,0,0
2014-10-14,12:00:00,1.8248,1.8294,1.82435,1.82769,0,0
2014-10-14,13:00:00,1.82768,1.82831,1.82528,1.82553,0,0
2014-10-14,14:00:00,1.82508,1.82796,1.82153,1.82193,0,0
2014-10-14,15:00:00,1.82208,1.82287,1.82072,1.82084,0,0
2014-10-14,16:00:00,1.82073,1.82458,1.82051,1.82414,0,0
2014-10-14,17:00:00,1.82402,1.82709,1.82366,1.8244,0,0
2014-10-14,18:00:00,1.82405,1.82658,1.82345,1.82562,0,0
2014-10-14,19:00:00,1.82561,1.82566,1.82388,1.82407,0,0
